Session,Contrat établissement,g_ea_lib_vx,numero_departement,nombre_de_boursiers
2019,Public,L.E.G.T.A. Jean Monnet,65,697
2019,Public,L.E.G.T.A. Jean Monnet,65,145
2019,Public,L.E.G.T.A. Jean Monnet,65,119
2019,Public,Lycée Jean Lurcat,66,2953
2019,Public,Lycée Jean Lurcat,66,29
2019,Public,Lycée Jean Lurcat,66,533
2019,Public,Lycée Jean Lurcat,66,364
2019,Public,Lycée Jean Lurcat,66,100
2019,Public,Lycée Jean Lurcat,66,32
2019,Public,Lycée Jean Lurcat,66,141
2019,Public,Lycée Jean Lurcat,66,7697
2019,Public,Lycée Jean Lurcat,66,1589
2019,Public,Lycée Jean Lurcat,66,260
2019,Public,Lycée Jean Lurcat,66,2953
2019,Public,Lycée Jean Lurcat,66,29
2019,Public,Lycée Jean Lurcat,66,533
2019,Public,Lycée Jean Lurcat,66,364
2019,Public,Lycée Jean Lurcat,66,100
2019,Public,Lycée Jean Lurcat,66,32
2019,Public,Lycée Jean Lurcat,66,141
2019,Public,Lycée Jean Lurcat,66,7697
2019,Public,Lycée Jean Lurcat,66,1589
2019,Public,Lycée Jean Lurcat,66,260
2019,Public,Lycée Pablo Picasso,66,2953
2019,Public,Lycée Pablo Picasso,66,29
2019,Public,Lycée Pablo Picasso,66,533
2019,Public,Lycée Pablo Picasso,66,364
2019,Public,Lycée Pablo Picasso,66,100
2019,Public,Lycée Pablo Picasso,66,32
2019,Public,Lycée Pablo Picasso,66,141
2019,Public,Lycée Pablo Picasso,66,7697
2019,Public,Lycée Pablo Picasso,66,1589
2019,Public,Lycée Pablo Picasso,66,260
2019,Public,Université de Perpignan Via Domitia,66,2953
2019,Public,Université de Perpignan Via Domitia,66,29
2019,Public,Université de Perpignan Via Domitia,66,533
2019,Public,Université de Perpignan Via Domitia,66,364
2019,Public,Université de Perpignan Via Domitia,66,100
2019,Public,Université de Perpignan Via Domitia,66,32
2019,Public,Université de Perpignan Via Domitia,66,141
2019,Public,Université de Perpignan Via Domitia,66,7697
2019,Public,Université de Perpignan Via Domitia,66,1589
2019,Public,Université de Perpignan Via Domitia,66,260
2019,Public,Université de Perpignan Via Domitia,66,2953
2019,Public,Université de Perpignan Via Domitia,66,29
2019,Public,Université de Perpignan Via Domitia,66,533
2019,Public,Université de Perpignan Via Domitia,66,364
2019,Public,Université de Perpignan Via Domitia,66,100
2019,Public,Université de Perpignan Via Domitia,66,32
2019,Public,Université de Perpignan Via Domitia,66,141
2019,Public,Université de Perpignan Via Domitia,66,7697
2019,Public,Université de Perpignan Via Domitia,66,1589
2019,Public,Université de Perpignan Via Domitia,66,260
2019,Public,Université de Perpignan Via Domitia,66,2953
2019,Public,Université de Perpignan Via Domitia,66,29
2019,Public,Université de Perpignan Via Domitia,66,533
2019,Public,Université de Perpignan Via Domitia,66,364
2019,Public,Université de Perpignan Via Domitia,66,100
2019,Public,Université de Perpignan Via Domitia,66,32
2019,Public,Université de Perpignan Via Domitia,66,141
2019,Public,Université de Perpignan Via Domitia,66,7697
2019,Public,Université de Perpignan Via Domitia,66,1589
2019,Public,Université de Perpignan Via Domitia,66,260
2019,Public,LYCEE POLYVALENT CHRISTIAN BOURQUIN,66,2953
2019,Public,LYCEE POLYVALENT CHRISTIAN BOURQUIN,66,29
2019,Public,LYCEE POLYVALENT CHRISTIAN BOURQUIN,66,533
2019,Public,LYCEE POLYVALENT CHRISTIAN BOURQUIN,66,364
2019,Public,LYCEE POLYVALENT CHRISTIAN BOURQUIN,66,100
2019,Public,LYCEE POLYVALENT CHRISTIAN BOURQUIN,66,32
2019,Public,LYCEE POLYVALENT CHRISTIAN BOURQUIN,66,141
2019,Public,LYCEE POLYVALENT CHRISTIAN BOURQUIN,66,7697
2019,Public,LYCEE POLYVALENT CHRISTIAN BOURQUIN,66,1589
2019,Public,LYCEE POLYVALENT CHRISTIAN BOURQUIN,66,260
2019,Public,I.U.T de Perpignan,66,2953
2019,Public,I.U.T de Perpignan,66,29
2019,Public,I.U.T de Perpignan,66,533
2019,Public,I.U.T de Perpignan,66,364
2019,Public,I.U.T de Perpignan,66,100
2019,Public,I.U.T de Perpignan,66,32
2019,Public,I.U.T de Perpignan,66,141
2019,Public,I.U.T de Perpignan,66,7697
2019,Public,I.U.T de Perpignan,66,1589
2019,Public,I.U.T de Perpignan,66,260
2019,Public,I.U.T de Perpignan,66,2953
2019,Public,I.U.T de Perpignan,66,29
2019,Public,I.U.T de Perpignan,66,533
2019,Public,I.U.T de Perpignan,66,364
2019,Public,I.U.T de Perpignan,66,100
2019,Public,I.U.T de Perpignan,66,32
2019,Public,I.U.T de Perpignan,66,141
2019,Public,I.U.T de Perpignan,66,7697
2019,Public,I.U.T de Perpignan,66,1589
2019,Public,I.U.T de Perpignan,66,260
2019,Public,I.U.T de Perpignan,66,2953
2019,Public,I.U.T de Perpignan,66,29
2019,Public,I.U.T de Perpignan,66,533
2019,Public,I.U.T de Perpignan,66,364
2019,Public,I.U.T de Perpignan,66,100
2019,Public,I.U.T de Perpignan,66,32
2019,Public,I.U.T de Perpignan,66,141
2019,Public,I.U.T de Perpignan,66,7697
2019,Public,I.U.T de Perpignan,66,1589
2019,Public,I.U.T de Perpignan,66,260
2019,Public,Lycée Aristide Maillol,66,2953
2019,Public,Lycée Aristide Maillol,66,29
2019,Public,Lycée Aristide Maillol,66,533
2019,Public,Lycée Aristide Maillol,66,364
2019,Public,Lycée Aristide Maillol,66,100
2019,Public,Lycée Aristide Maillol,66,32
2019,Public,Lycée Aristide Maillol,66,141
2019,Public,Lycée Aristide Maillol,66,7697
2019,Public,Lycée Aristide Maillol,66,1589
2019,Public,Lycée Aristide Maillol,66,260
2019,Public,Lycée Louis Rascol,81,592
2019,Public,Lycée Louis Rascol,81,204
2019,Public,Lycée Louis Rascol,81,998
2019,Public,Lycée Louis Rascol,81,34
2019,Public,Lycée Louis Rascol,81,4107
2019,Public,Lycée Louis Rascol,81,1702
2019,Public,Lycée Louis Rascol,81,249
2019,Public,Lycée Louis Rascol,81,55
2019,Public,Lycée Louis Rascol,81,245
2019,Public,Lycée Louis Rascol,81,26
2019,Public,Lycée professionnel Anne Veaute,81,592
2019,Public,Lycée professionnel Anne Veaute,81,204
2019,Public,Lycée professionnel Anne Veaute,81,998
2019,Public,Lycée professionnel Anne Veaute,81,34
2019,Public,Lycée professionnel Anne Veaute,81,4107
2019,Public,Lycée professionnel Anne Veaute,81,1702
2019,Public,Lycée professionnel Anne Veaute,81,249
2019,Public,Lycée professionnel Anne Veaute,81,55
2019,Public,Lycée professionnel Anne Veaute,81,245
2019,Public,Lycée professionnel Anne Veaute,81,26
2019,Public,Lycée Victor Hugo,81,592
2019,Public,Lycée Victor Hugo,81,204
2019,Public,Lycée Victor Hugo,81,998
2019,Public,Lycée Victor Hugo,81,34
2019,Public,Lycée Victor Hugo,81,4107
2019,Public,Lycée Victor Hugo,81,1702
2019,Public,Lycée Victor Hugo,81,249
2019,Public,Lycée Victor Hugo,81,55
2019,Public,Lycée Victor Hugo,81,245
2019,Public,Lycée Victor Hugo,81,26
2019,Privé,Lycée agricole privé de Touscayrats,81,592
2019,Privé,Lycée agricole privé de Touscayrats,81,204
2019,Privé,Lycée agricole privé de Touscayrats,81,998
2019,Privé,Lycée agricole privé de Touscayrats,81,34
2019,Privé,Lycée agricole privé de Touscayrats,81,4107
2019,Privé,Lycée agricole privé de Touscayrats,81,1702
2019,Privé,Lycée agricole privé de Touscayrats,81,249
2019,Privé,Lycée agricole privé de Touscayrats,81,55
2019,Privé,Lycée agricole privé de Touscayrats,81,245
2019,Privé,Lycée agricole privé de Touscayrats,81,26
2019,Public,Lycée La Borde Basse,81,592
2019,Public,Lycée La Borde Basse,81,204
2019,Public,Lycée La Borde Basse,81,998
2019,Public,Lycée La Borde Basse,81,34
2019,Public,Lycée La Borde Basse,81,4107
2019,Public,Lycée La Borde Basse,81,1702
2019,Public,Lycée La Borde Basse,81,249
2019,Public,Lycée La Borde Basse,81,55
2019,Public,Lycée La Borde Basse,81,245
2019,Public,Lycée La Borde Basse,81,26
2019,Public,I.U.T de Toulouse - Antenne de Castres,81,592
2019,Public,I.U.T de Toulouse - Antenne de Castres,81,204
2019,Public,I.U.T de Toulouse - Antenne de Castres,81,998
2019,Public,I.U.T de Toulouse - Antenne de Castres,81,34
2019,Public,I.U.T de Toulouse - Antenne de Castres,81,4107
2019,Public,I.U.T de Toulouse - Antenne de Castres,81,1702
2019,Public,I.U.T de Toulouse - Antenne de Castres,81,249
2019,Public,I.U.T de Toulouse - Antenne de Castres,81,55
2019,Public,I.U.T de Toulouse - Antenne de Castres,81,245
2019,Public,I.U.T de Toulouse - Antenne de Castres,81,26
2019,Public,Institut national universitaire Champollion,81,592
2019,Public,Institut national universitaire Champollion,81,204
2019,Public,Institut national universitaire Champollion,81,998
2019,Public,Institut national universitaire Champollion,81,34
2019,Public,Institut national universitaire Champollion,81,4107
2019,Public,Institut national universitaire Champollion,81,1702
2019,Public,Institut national universitaire Champollion,81,249
2019,Public,Institut national universitaire Champollion,81,55
2019,Public,Institut national universitaire Champollion,81,245
2019,Public,Institut national universitaire Champollion,81,26
2019,Public,Institut national universitaire Champollion,81,592
2019,Public,Institut national universitaire Champollion,81,204
2019,Public,Institut national universitaire Champollion,81,998
2019,Public,Institut national universitaire Champollion,81,34
2019,Public,Institut national universitaire Champollion,81,4107
2019,Public,Institut national universitaire Champollion,81,1702
2019,Public,Institut national universitaire Champollion,81,249
2019,Public,Institut national universitaire Champollion,81,55
2019,Public,Institut national universitaire Champollion,81,245
2019,Public,Institut national universitaire Champollion,81,26
2019,Public,Institut national universitaire Champollion,81,592
2019,Public,Institut national universitaire Champollion,81,204
2019,Public,Institut national universitaire Champollion,81,998
2019,Public,Institut national universitaire Champollion,81,34
2019,Public,Institut national universitaire Champollion,81,4107
2019,Public,Institut national universitaire Champollion,81,1702
2019,Public,Institut national universitaire Champollion,81,249
2019,Public,Institut national universitaire Champollion,81,55
2019,Public,Institut national universitaire Champollion,81,245
2019,Public,Institut national universitaire Champollion,81,26
2019,Public,Institut national universitaire Champollion,81,592
2019,Public,Institut national universitaire Champollion,81,204
2019,Public,Institut national universitaire Champollion,81,998
2019,Public,Institut national universitaire Champollion,81,34
2019,Public,Institut national universitaire Champollion,81,4107
2019,Public,Institut national universitaire Champollion,81,1702
2019,Public,Institut national universitaire Champollion,81,249
2019,Public,Institut national universitaire Champollion,81,55
2019,Public,Institut national universitaire Champollion,81,245
2019,Public,Institut national universitaire Champollion,81,26
2019,Public,Lycée Jean De Prades,82,3468
2019,Public,Lycée Jean De Prades,82,668
2019,Public,Lycée Jean De Prades,82,68
2019,Public,Lycée Jean De Prades,82,29
2019,Public,Lycée Jean De Prades,82,106
2019,Public,Lycée Jean De Prades,82,1427
2019,Public,Lycée Jean De Prades,82,344
2019,Public,Lycée Jean De Prades,82,115
2019,Public,Lycée Jean De Prades,82,27
2019,Public,Lycée Jean De Prades,82,0
2019,Public,Lycée Antoine Bourdelle,82,3468
2019,Public,Lycée Antoine Bourdelle,82,668
2019,Public,Lycée Antoine Bourdelle,82,68
2019,Public,Lycée Antoine Bourdelle,82,29
2019,Public,Lycée Antoine Bourdelle,82,106
2019,Public,Lycée Antoine Bourdelle,82,1427
2019,Public,Lycée Antoine Bourdelle,82,344
2019,Public,Lycée Antoine Bourdelle,82,115
2019,Public,Lycée Antoine Bourdelle,82,27
2019,Public,Lycée Antoine Bourdelle,82,0
2019,Privé,EGC Rodez,12,413
2019,Privé,EGC Rodez,12,140
2019,Privé,EGC Rodez,12,677
2019,Privé,EGC Rodez,12,679
2019,Privé,EGC Rodez,12,304
2019,Privé,EGC Rodez,12,52
2019,Privé,EGC Rodez,12,20
2019,Privé,EGC Rodez,12,1716
2019,Privé,EGC Rodez,12,91
2019,Privé,EGC Rodez,12,7
2019,Public,Université Toulouse 2 Jean Jaurès,31,13581
2019,Public,Université Toulouse 2 Jean Jaurès,31,6066
2019,Public,Université Toulouse 2 Jean Jaurès,31,23
2019,Public,Université Toulouse 2 Jean Jaurès,31,3126
2019,Public,Université Toulouse 2 Jean Jaurès,31,643
2019,Public,Université Toulouse 2 Jean Jaurès,31,896
2019,Public,Université Toulouse 2 Jean Jaurès,31,511
2019,Public,Université Toulouse 2 Jean Jaurès,31,446
2019,Public,Université Toulouse 2 Jean Jaurès,31,100
2019,Public,Université Toulouse 2 Jean Jaurès,31,180
2019,Public,Lycée Stéphane Hessel,31,13581
2019,Public,Lycée Stéphane Hessel,31,6066
2019,Public,Lycée Stéphane Hessel,31,23
2019,Public,Lycée Stéphane Hessel,31,3126
2019,Public,Lycée Stéphane Hessel,31,643
2019,Public,Lycée Stéphane Hessel,31,896
2019,Public,Lycée Stéphane Hessel,31,511
2019,Public,Lycée Stéphane Hessel,31,446
2019,Public,Lycée Stéphane Hessel,31,100
2019,Public,Lycée Stéphane Hessel,31,180
2019,Public,Lycée professionnel des Métiers Eugene MONTEL,31,13581
2019,Public,Lycée professionnel des Métiers Eugene MONTEL,31,6066
2019,Public,Lycée professionnel des Métiers Eugene MONTEL,31,23
2019,Public,Lycée professionnel des Métiers Eugene MONTEL,31,3126
2019,Public,Lycée professionnel des Métiers Eugene MONTEL,31,643
2019,Public,Lycée professionnel des Métiers Eugene MONTEL,31,896
2019,Public,Lycée professionnel des Métiers Eugene MONTEL,31,511
2019,Public,Lycée professionnel des Métiers Eugene MONTEL,31,446
2019,Public,Lycée professionnel des Métiers Eugene MONTEL,31,100
2019,Public,Lycée professionnel des Métiers Eugene MONTEL,31,180
2019,Public,Roland Garros Lycée des métiers de la maintenance mécanique et de la productique,31,13581
2019,Public,Roland Garros Lycée des métiers de la maintenance mécanique et de la productique,31,6066
2019,Public,Roland Garros Lycée des métiers de la maintenance mécanique et de la productique,31,23
2019,Public,Roland Garros Lycée des métiers de la maintenance mécanique et de la productique,31,3126
2019,Public,Roland Garros Lycée des métiers de la maintenance mécanique et de la productique,31,643
2019,Public,Roland Garros Lycée des métiers de la maintenance mécanique et de la productique,31,896
2019,Public,Roland Garros Lycée des métiers de la maintenance mécanique et de la productique,31,511
2019,Public,Roland Garros Lycée des métiers de la maintenance mécanique et de la productique,31,446
2019,Public,Roland Garros Lycée des métiers de la maintenance mécanique et de la productique,31,100
2019,Public,Roland Garros Lycée des métiers de la maintenance mécanique et de la productique,31,180
2019,Privé,Ecole professionnelle privée Esthétique Cosmétique Skhole d'Art - SGT,82,3468
2019,Privé,Ecole professionnelle privée Esthétique Cosmétique Skhole d'Art - SGT,82,668
2019,Privé,Ecole professionnelle privée Esthétique Cosmétique Skhole d'Art - SGT,82,68
2019,Privé,Ecole professionnelle privée Esthétique Cosmétique Skhole d'Art - SGT,82,29
2019,Privé,Ecole professionnelle privée Esthétique Cosmétique Skhole d'Art - SGT,82,106
2019,Privé,Ecole professionnelle privée Esthétique Cosmétique Skhole d'Art - SGT,82,1427
2019,Privé,Ecole professionnelle privée Esthétique Cosmétique Skhole d'Art - SGT,82,344
2019,Privé,Ecole professionnelle privée Esthétique Cosmétique Skhole d'Art - SGT,82,115
2019,Privé,Ecole professionnelle privée Esthétique Cosmétique Skhole d'Art - SGT,82,27
2019,Privé,Ecole professionnelle privée Esthétique Cosmétique Skhole d'Art - SGT,82,0
2019,Privé,Lycée polyvalent Notre-Dame,48,614
2019,Privé,Lycée polyvalent Notre-Dame,48,12
2019,Privé,Lycée polyvalent Notre-Dame,48,195
2019,Privé,Lycée polyvalent Notre-Dame,48,154
2019,Privé,Lycée polyvalent Notre-Dame,48,92
2019,Privé,Lycée polyvalent Notre-Dame,48,123
2019,Privé,Lycée polyvalent Notre-Dame,48,21
2019,Privé,Lycée polyvalent Notre-Dame,48,21
2019,Privé,Lycée polyvalent Notre-Dame,48,10
2019,Privé,Lycée polyvalent Notre-Dame,48,174
2019,Privé,EPF Montpellier,34,228
2019,Privé,EPF Montpellier,34,15243
2019,Privé,EPF Montpellier,34,3446
2019,Privé,EPF Montpellier,34,827
2019,Privé,EPF Montpellier,34,7047
2019,Privé,EPF Montpellier,34,1122
2019,Privé,EPF Montpellier,34,33
2019,Privé,EPF Montpellier,34,479
2019,Privé,EPF Montpellier,34,265
2019,Public,Lycée polyvalent Marc BLOCH,34,228
2019,Public,Lycée polyvalent Marc BLOCH,34,15243
2019,Public,Lycée polyvalent Marc BLOCH,34,3446
2019,Public,Lycée polyvalent Marc BLOCH,34,827
2019,Public,Lycée polyvalent Marc BLOCH,34,7047
2019,Public,Lycée polyvalent Marc BLOCH,34,1122
2019,Public,Lycée polyvalent Marc BLOCH,34,33
2019,Public,Lycée polyvalent Marc BLOCH,34,479
2019,Public,Lycée polyvalent Marc BLOCH,34,265
2019,Public,Université de Montpellier,34,228
2019,Public,Université de Montpellier,34,15243
2019,Public,Université de Montpellier,34,3446
2019,Public,Université de Montpellier,34,827
2019,Public,Université de Montpellier,34,7047
2019,Public,Université de Montpellier,34,1122
2019,Public,Université de Montpellier,34,33
2019,Public,Université de Montpellier,34,479
2019,Public,Université de Montpellier,34,265
2019,Public,Université Paul Valery - Montpellier 3,34,228
2019,Public,Université Paul Valery - Montpellier 3,34,15243
2019,Public,Université Paul Valery - Montpellier 3,34,3446
2019,Public,Université Paul Valery - Montpellier 3,34,827
2019,Public,Université Paul Valery - Montpellier 3,34,7047
2019,Public,Université Paul Valery - Montpellier 3,34,1122
2019,Public,Université Paul Valery - Montpellier 3,34,33
2019,Public,Université Paul Valery - Montpellier 3,34,479
2019,Public,Université Paul Valery - Montpellier 3,34,265
2019,Public,Université Paul Valery - Montpellier 3,34,228
2019,Public,Université Paul Valery - Montpellier 3,34,15243
2019,Public,Université Paul Valery - Montpellier 3,34,3446
2019,Public,Université Paul Valery - Montpellier 3,34,827
2019,Public,Université Paul Valery - Montpellier 3,34,7047
2019,Public,Université Paul Valery - Montpellier 3,34,1122
2019,Public,Université Paul Valery - Montpellier 3,34,33
2019,Public,Université Paul Valery - Montpellier 3,34,479
2019,Public,Université Paul Valery - Montpellier 3,34,265
2019,Public,Université de Perpignan Via Domitia,66,2953
2019,Public,Université de Perpignan Via Domitia,66,29
2019,Public,Université de Perpignan Via Domitia,66,533
2019,Public,Université de Perpignan Via Domitia,66,364
2019,Public,Université de Perpignan Via Domitia,66,100
2019,Public,Université de Perpignan Via Domitia,66,32
2019,Public,Université de Perpignan Via Domitia,66,141
2019,Public,Université de Perpignan Via Domitia,66,7697
2019,Public,Université de Perpignan Via Domitia,66,1589
2019,Public,Université de Perpignan Via Domitia,66,260
2019,Public,Université de Perpignan Via Domitia,66,2953
2019,Public,Université de Perpignan Via Domitia,66,29
2019,Public,Université de Perpignan Via Domitia,66,533
2019,Public,Université de Perpignan Via Domitia,66,364
2019,Public,Université de Perpignan Via Domitia,66,100
2019,Public,Université de Perpignan Via Domitia,66,32
2019,Public,Université de Perpignan Via Domitia,66,141
2019,Public,Université de Perpignan Via Domitia,66,7697
2019,Public,Université de Perpignan Via Domitia,66,1589
2019,Public,Université de Perpignan Via Domitia,66,260
2019,Public,Université Toulouse 1 Capitole,31,13581
2019,Public,Université Toulouse 1 Capitole,31,6066
2019,Public,Université Toulouse 1 Capitole,31,23
2019,Public,Université Toulouse 1 Capitole,31,3126
2019,Public,Université Toulouse 1 Capitole,31,643
2019,Public,Université Toulouse 1 Capitole,31,896
2019,Public,Université Toulouse 1 Capitole,31,511
2019,Public,Université Toulouse 1 Capitole,31,446
2019,Public,Université Toulouse 1 Capitole,31,100
2019,Public,Université Toulouse 1 Capitole,31,180
2019,Privé,Institut Catholique de Toulouse,31,13581
2019,Privé,Institut Catholique de Toulouse,31,6066
2019,Privé,Institut Catholique de Toulouse,31,23
2019,Privé,Institut Catholique de Toulouse,31,3126
2019,Privé,Institut Catholique de Toulouse,31,643
2019,Privé,Institut Catholique de Toulouse,31,896
2019,Privé,Institut Catholique de Toulouse,31,511
2019,Privé,Institut Catholique de Toulouse,31,446
2019,Privé,Institut Catholique de Toulouse,31,100
2019,Privé,Institut Catholique de Toulouse,31,180
2019,Public,Institut national universitaire Champollion,81,592
2019,Public,Institut national universitaire Champollion,81,204
2019,Public,Institut national universitaire Champollion,81,998
2019,Public,Institut national universitaire Champollion,81,34
2019,Public,Institut national universitaire Champollion,81,4107
2019,Public,Institut national universitaire Champollion,81,1702
2019,Public,Institut national universitaire Champollion,81,249
2019,Public,Institut national universitaire Champollion,81,55
2019,Public,Institut national universitaire Champollion,81,245
2019,Public,Institut national universitaire Champollion,81,26
2019,Public,Université Toulouse 2 - Antenne Montauban,82,3468
2019,Public,Université Toulouse 2 - Antenne Montauban,82,668
2019,Public,Université Toulouse 2 - Antenne Montauban,82,68
2019,Public,Université Toulouse 2 - Antenne Montauban,82,29
2019,Public,Université Toulouse 2 - Antenne Montauban,82,106
2019,Public,Université Toulouse 2 - Antenne Montauban,82,1427
2019,Public,Université Toulouse 2 - Antenne Montauban,82,344
2019,Public,Université Toulouse 2 - Antenne Montauban,82,115
2019,Public,Université Toulouse 2 - Antenne Montauban,82,27
2019,Public,Université Toulouse 2 - Antenne Montauban,82,0
2019,Public,Lycée Jean Jaurès,34,228
2019,Public,Lycée Jean Jaurès,34,15243
2019,Public,Lycée Jean Jaurès,34,3446
2019,Public,Lycée Jean Jaurès,34,827
2019,Public,Lycée Jean Jaurès,34,7047
2019,Public,Lycée Jean Jaurès,34,1122
2019,Public,Lycée Jean Jaurès,34,33
2019,Public,Lycée Jean Jaurès,34,479
2019,Public,Lycée Jean Jaurès,34,265
2019,Public,Lycée du Couserans,,
2019,Public,Lycée Marcelin Berthelot,31,13581
2019,Public,Lycée Marcelin Berthelot,31,6066
2019,Public,Lycée Marcelin Berthelot,31,23
2019,Public,Lycée Marcelin Berthelot,31,3126
2019,Public,Lycée Marcelin Berthelot,31,643
2019,Public,Lycée Marcelin Berthelot,31,896
2019,Public,Lycée Marcelin Berthelot,31,511
2019,Public,Lycée Marcelin Berthelot,31,446
2019,Public,Lycée Marcelin Berthelot,31,100
2019,Public,Lycée Marcelin Berthelot,31,180
2019,Public,Lycée professionnel Toulouse-Lautrec,81,592
2019,Public,Lycée professionnel Toulouse-Lautrec,81,204
2019,Public,Lycée professionnel Toulouse-Lautrec,81,998
2019,Public,Lycée professionnel Toulouse-Lautrec,81,34
2019,Public,Lycée professionnel Toulouse-Lautrec,81,4107
2019,Public,Lycée professionnel Toulouse-Lautrec,81,1702
2019,Public,Lycée professionnel Toulouse-Lautrec,81,249
2019,Public,Lycée professionnel Toulouse-Lautrec,81,55
2019,Public,Lycée professionnel Toulouse-Lautrec,81,245
2019,Public,Lycée professionnel Toulouse-Lautrec,81,26
2019,Public,Université Paul Valery - Montpellier 3,34,228
2019,Public,Université Paul Valery - Montpellier 3,34,15243
2019,Public,Université Paul Valery - Montpellier 3,34,3446
2019,Public,Université Paul Valery - Montpellier 3,34,827
2019,Public,Université Paul Valery - Montpellier 3,34,7047
2019,Public,Université Paul Valery - Montpellier 3,34,1122
2019,Public,Université Paul Valery - Montpellier 3,34,33
2019,Public,Université Paul Valery - Montpellier 3,34,479
2019,Public,Université Paul Valery - Montpellier 3,34,265
2019,Public,L.P.A. La Cazotte,12,413
2019,Public,L.P.A. La Cazotte,12,140
2019,Public,L.P.A. La Cazotte,12,677
2019,Public,L.P.A. La Cazotte,12,679
2019,Public,L.P.A. La Cazotte,12,304
2019,Public,L.P.A. La Cazotte,12,52
2019,Public,L.P.A. La Cazotte,12,20
2019,Public,L.P.A. La Cazotte,12,1716
2019,Public,L.P.A. La Cazotte,12,91
2019,Public,L.P.A. La Cazotte,12,7
2019,Public,Lycée polyvalent Jean Moulin,34,228
2019,Public,Lycée polyvalent Jean Moulin,34,15243
2019,Public,Lycée polyvalent Jean Moulin,34,3446
2019,Public,Lycée polyvalent Jean Moulin,34,827
2019,Public,Lycée polyvalent Jean Moulin,34,7047
2019,Public,Lycée polyvalent Jean Moulin,34,1122
2019,Public,Lycée polyvalent Jean Moulin,34,33
2019,Public,Lycée polyvalent Jean Moulin,34,479
2019,Public,Lycée polyvalent Jean Moulin,34,265
2019,Public,Lycée Raymond Naves,31,13581
2019,Public,Lycée Raymond Naves,31,6066
2019,Public,Lycée Raymond Naves,31,23
2019,Public,Lycée Raymond Naves,31,3126
2019,Public,Lycée Raymond Naves,31,643
2019,Public,Lycée Raymond Naves,31,896
2019,Public,Lycée Raymond Naves,31,511
2019,Public,Lycée Raymond Naves,31,446
2019,Public,Lycée Raymond Naves,31,100
2019,Public,Lycée Raymond Naves,31,180
2019,Privé,Lycée Charles Carnus,12,413
2019,Privé,Lycée Charles Carnus,12,140
2019,Privé,Lycée Charles Carnus,12,677
2019,Privé,Lycée Charles Carnus,12,679
2019,Privé,Lycée Charles Carnus,12,304
2019,Privé,Lycée Charles Carnus,12,52
2019,Privé,Lycée Charles Carnus,12,20
2019,Privé,Lycée Charles Carnus,12,1716
2019,Privé,Lycée Charles Carnus,12,91
2019,Privé,Lycée Charles Carnus,12,7
2019,Privé,Lycée Peyramale Saint-Joseph,65,156
2019,Privé,Lycée Peyramale Saint-Joseph,65,26
2019,Privé,Lycée Peyramale Saint-Joseph,65,903
2019,Privé,Lycée Peyramale Saint-Joseph,65,376
2019,Privé,Lycée Peyramale Saint-Joseph,65,17
2019,Privé,Lycée Peyramale Saint-Joseph,65,2163
2019,Privé,Lycée Peyramale Saint-Joseph,65,36
2019,Privé,Lycée Peyramale Saint-Joseph,65,697
2019,Privé,Lycée Peyramale Saint-Joseph,65,145
2019,Privé,Lycée Peyramale Saint-Joseph,65,119
2019,Public,Institut national universitaire Champollion,81,592
2019,Public,Institut national universitaire Champollion,81,204
2019,Public,Institut national universitaire Champollion,81,998
2019,Public,Institut national universitaire Champollion,81,34
2019,Public,Institut national universitaire Champollion,81,4107
2019,Public,Institut national universitaire Champollion,81,1702
2019,Public,Institut national universitaire Champollion,81,249
2019,Public,Institut national universitaire Champollion,81,55
2019,Public,Institut national universitaire Champollion,81,245
2019,Public,Institut national universitaire Champollion,81,26
2019,Public,Université Toulouse 3 Paul Sabatier,31,13581
2019,Public,Université Toulouse 3 Paul Sabatier,31,6066
2019,Public,Université Toulouse 3 Paul Sabatier,31,23
2019,Public,Université Toulouse 3 Paul Sabatier,31,3126
2019,Public,Université Toulouse 3 Paul Sabatier,31,643
2019,Public,Université Toulouse 3 Paul Sabatier,31,896
2019,Public,Université Toulouse 3 Paul Sabatier,31,511
2019,Public,Université Toulouse 3 Paul Sabatier,31,446
2019,Public,Université Toulouse 3 Paul Sabatier,31,100
2019,Public,Université Toulouse 3 Paul Sabatier,31,180
2019,Public,Université Toulouse 3 Paul Sabatier,31,13581
2019,Public,Université Toulouse 3 Paul Sabatier,31,6066
2019,Public,Université Toulouse 3 Paul Sabatier,31,23
2019,Public,Université Toulouse 3 Paul Sabatier,31,3126
2019,Public,Université Toulouse 3 Paul Sabatier,31,643
2019,Public,Université Toulouse 3 Paul Sabatier,31,896
2019,Public,Université Toulouse 3 Paul Sabatier,31,511
2019,Public,Université Toulouse 3 Paul Sabatier,31,446
2019,Public,Université Toulouse 3 Paul Sabatier,31,100
2019,Public,Université Toulouse 3 Paul Sabatier,31,180
2019,Public,Université Toulouse 3 Paul Sabatier,31,13581
2019,Public,Université Toulouse 3 Paul Sabatier,31,6066
2019,Public,Université Toulouse 3 Paul Sabatier,31,23
2019,Public,Université Toulouse 3 Paul Sabatier,31,3126
2019,Public,Université Toulouse 3 Paul Sabatier,31,643
2019,Public,Université Toulouse 3 Paul Sabatier,31,896
2019,Public,Université Toulouse 3 Paul Sabatier,31,511
2019,Public,Université Toulouse 3 Paul Sabatier,31,446
2019,Public,Université Toulouse 3 Paul Sabatier,31,100
